episode,timestep,reward,ep_length,elapsed_s,algo
2748,375513,-77.936,51,1751.3,a2c
2749,375544,-78.31,31,1751.4,a2c
2750,375594,-77.847,50,1751.6,a2c
2751,375646,-78.346,52,1751.8,a2c
2752,375673,-78.41,27,1751.9,a2c
2753,375788,-78.436,115,1752.5,a2c
2754,375838,-77.477,50,1752.8,a2c
2755,375871,-78.11,33,1752.9,a2c
2756,375908,-78.31,37,1753.0,a2c
2757,375944,-78.214,36,1753.2,a2c
2758,375971,-78.41,27,1753.3,a2c
2759,376014,-77.998,43,1753.5,a2c
2760,376140,-77.862,126,1754.0,a2c
2761,376173,-77.965,33,1754.1,a2c
2762,376200,-78.562,27,1754.3,a2c
2763,376235,-78.264,35,1754.5,a2c
2764,376293,-77.512,58,1754.8,a2c
2765,376325,-78.214,32,1754.9,a2c
2766,376357,-78.26,32,1755.0,a2c
2767,376389,-78.26,32,1755.2,a2c
2768,376440,-77.797,51,1755.4,a2c
2769,376473,-78.31,33,1755.5,a2c
2770,376563,-78.846,90,1755.9,a2c
2771,376620,-78.235,57,1756.1,a2c
2772,376652,-78.16,32,1756.2,a2c
2773,376684,-78.214,32,1756.4,a2c
2774,376720,-78.221,36,1756.6,a2c
2775,376777,-78.097,57,1756.8,a2c
2776,376807,-78.299,30,1757.0,a2c
2777,376838,-78.271,31,1757.1,a2c
2778,376870,-78.314,32,1757.2,a2c
2779,376901,-78.21,31,1757.4,a2c
2780,376931,-78.432,30,1757.5,a2c
2781,376984,-77.609,53,1757.7,a2c
2782,377015,-78.31,31,1757.8,a2c
2783,377060,-78.204,45,1758.0,a2c
2784,377090,-78.432,30,1758.1,a2c
2785,377121,-78.271,31,1758.3,a2c
2786,377152,-78.532,31,1758.5,a2c
2787,377192,-78.314,40,1758.7,a2c
2788,377223,-78.164,31,1758.8,a2c
2789,377275,-77.801,52,1759.0,a2c
2790,377305,-78.432,30,1759.1,a2c
2791,377335,-78.432,30,1759.3,a2c
2792,377366,-78.164,31,1759.4,a2c
2793,377404,-78.275,38,1759.6,a2c
2794,377434,-78.256,30,1759.7,a2c
2795,377488,-78.054,54,1759.9,a2c
2796,377519,-78.225,31,1760.0,a2c
2797,377582,-77.851,63,1760.3,a2c
2798,377613,-78.225,31,1760.5,a2c
2799,377646,-78.325,33,1760.7,a2c
2800,377677,-78.164,31,1760.8,a2c
2801,377709,-78.175,32,1760.9,a2c
2802,377739,-78.256,30,1761.0,a2c
2803,377786,-78.335,47,1761.3,a2c
2804,377885,-78.036,99,1761.7,a2c
2805,377918,-78.325,33,1761.9,a2c
2806,377949,-78.325,31,1762.0,a2c
2807,378017,-77.986,68,1762.3,a2c
2808,378044,-78.609,27,1762.5,a2c
2809,378158,-78.321,114,1763.5,a2c
2810,378241,-78.225,83,1763.9,a2c
2811,378292,-78.225,51,1764.1,a2c
2812,378398,-78.514,106,1764.7,a2c
2813,378693,-78.164,295,1766.3,a2c
2814,378757,-78.36,64,1766.5,a2c
2815,378897,-78.414,140,1767.2,a2c
2816,379022,-78.663,125,1767.8,a2c
2817,379189,-78.762,167,1768.7,a2c
2818,380389,56.233,1200,1775.9,a2c
2819,381589,97.263,1200,1781.9,a2c
2820,382789,98.896,1200,1788.2,a2c
2821,382823,-78.636,34,1788.3,a2c
2822,382860,-78.464,37,1788.5,a2c
2823,382940,-76.914,80,1788.9,a2c
2824,383001,-77.559,61,1789.4,a2c
2825,383053,-77.269,52,1789.7,a2c
2826,383092,-77.965,39,1789.9,a2c
2827,383144,-77.733,52,1790.2,a2c
2828,383201,-77.467,57,1790.5,a2c
2829,383365,-73.02,164,1791.4,a2c
2830,383480,-74.897,115,1791.9,a2c
2831,383604,-74.679,124,1792.4,a2c
2832,383649,-77.411,45,1792.5,a2c
2833,383695,-77.616,46,1792.7,a2c
2834,383729,-78.314,34,1792.9,a2c
2835,383767,-77.915,38,1793.2,a2c
2836,383798,-78.264,31,1793.4,a2c
2837,383852,-77.162,54,1793.6,a2c
2838,383966,-75.171,114,1794.1,a2c
2839,384105,-74.332,139,1794.6,a2c
2840,384388,-68.514,283,1796.0,a2c
2841,384600,-70.846,212,1797.0,a2c
2842,384639,-78.01,39,1797.2,a2c
2843,384687,-77.616,48,1797.5,a2c
2844,384773,-75.857,86,1797.8,a2c
2845,384865,-75.406,92,1798.2,a2c
2846,384966,-75.297,101,1798.6,a2c
2847,384996,-78.532,30,1798.7,a2c
2848,385058,-76.906,62,1799.1,a2c
2849,385441,-62.512,383,1800.7,a2c
2850,385550,-75.489,109,1801.3,a2c
2851,386750,86.024,1200,1805.8,a2c
2852,386791,-77.839,41,1806.0,a2c
2853,386821,-78.482,30,1806.1,a2c
2854,386860,-77.956,39,1806.3,a2c
2855,386898,-77.961,38,1806.5,a2c
2856,386956,-77.309,58,1806.7,a2c
2857,386987,-78.31,31,1806.8,a2c
2858,387025,-77.968,38,1807.0,a2c
2859,387509,-60.93,484,1809.4,a2c
2860,388709,95.341,1200,1814.1,a2c
2861,388753,-77.89,44,1814.3,a2c
2862,388821,-76.557,68,1814.6,a2c
2863,388866,-77.566,45,1814.9,a2c
2864,388911,-77.611,45,1815.2,a2c
2865,388950,-78.054,39,1815.4,a2c
2866,389037,-75.435,87,1815.7,a2c
2867,389178,-72.787,141,1816.2,a2c
2868,389219,-77.856,41,1816.4,a2c
2869,389257,-77.715,38,1816.6,a2c
2870,389325,-76.455,68,1816.8,a2c
2871,389377,-77.207,52,1817.0,a2c
2872,389408,-78.225,31,1817.1,a2c
2873,389447,-78.425,39,1817.3,a2c
2874,389554,-74.801,107,1817.7,a2c
2875,389598,-77.659,44,1817.8,a2c
2876,389663,-76.791,65,1818.1,a2c
2877,389708,-77.556,45,1818.2,a2c
2878,389743,-78.118,35,1818.4,a2c
2879,389791,-77.561,48,1818.7,a2c
2880,389824,-78.265,33,1818.8,a2c
2881,389876,-77.307,52,1819.0,a2c
2882,389928,-77.154,52,1819.2,a2c
2883,389972,-77.847,44,1819.4,a2c
2884,390026,-77.507,54,1819.6,a2c
2885,390064,-78.161,38,1819.7,a2c
2886,390116,-77.207,52,1819.9,a2c
2887,390189,-76.506,73,1820.2,a2c
2888,390223,-78.314,34,1820.4,a2c
2889,390290,-76.46,67,1820.7,a2c
2890,390435,-73.314,145,1821.7,a2c
2891,390673,-67.832,238,1822.6,a2c
2892,390732,-76.804,59,1822.8,a2c
2893,390784,-77.307,52,1823.0,a2c
2894,390835,-77.4,51,1823.1,a2c
2895,390874,-77.81,39,1823.3,a2c
2896,391071,-69.235,197,1824.0,a2c
2897,391162,-74.844,91,1824.3,a2c
2898,391243,-75.297,81,1824.7,a2c
2899,391336,-74.387,93,1825.0,a2c
2900,391450,-73.582,114,1825.4,a2c
2901,391496,-77.207,46,1825.6,a2c
2902,392696,97.026,1200,1830.8,a2c
2903,392748,-77.007,52,1831.1,a2c
2904,392802,-77.111,54,1831.4,a2c
2905,393174,-59.739,372,1833.2,a2c
2906,393276,-74.032,102,1833.9,a2c
2907,393420,-71.356,144,1834.6,a2c
2908,393467,-77.212,47,1835.2,a2c
2909,393513,-77.007,46,1835.4,a2c
2910,393551,-77.836,38,1835.6,a2c
2911,393589,-77.66,38,1835.8,a2c
2912,394789,97.123,1200,1840.6,a2c
2913,394854,-76.092,65,1840.8,a2c
2914,394941,-74.432,87,1841.1,a2c
2915,395052,-73.019,111,1841.5,a2c
2916,395155,-73.57,103,1842.0,a2c
2917,395201,-76.952,46,1842.3,a2c
2918,395247,-76.952,46,1842.5,a2c
2919,395279,-77.915,32,1842.7,a2c
2920,395325,-77.052,46,1842.9,a2c
2921,396525,98.644,1200,1848.3,a2c
2922,396572,-77.002,47,1848.6,a2c
2923,396618,-77.052,46,1848.8,a2c
2924,396664,-76.952,46,1849.0,a2c
2925,396723,-76.289,59,1849.3,a2c
2926,396782,-76.599,59,1849.5,a2c
2927,396886,-73.477,104,1850.0,a2c
2928,396917,-78.17,31,1850.1,a2c
2929,396949,-77.921,32,1850.2,a2c
2930,396988,-77.511,39,1850.5,a2c
2931,397041,-76.704,53,1850.7,a2c
2932,397079,-77.504,38,1850.9,a2c
2933,397111,-77.915,32,1851.1,a2c
2934,398311,95.257,1200,1856.5,a2c
2935,398413,-73.832,102,1857.0,a2c
2936,398445,-78.214,32,1857.1,a2c
2937,398490,-77.511,45,1857.3,a2c
2938,398565,-76.344,75,1857.7,a2c
2939,398611,-77.307,46,1857.9,a2c
2940,398656,-77.456,45,1858.0,a2c
2941,398730,-75.437,74,1858.4,a2c
2942,398781,-76.946,51,1858.7,a2c
2943,398865,-74.939,84,1859.1,a2c
2944,398917,-76.696,52,1859.3,a2c
2945,398958,-77.556,41,1859.5,a2c
2946,399010,-77.002,52,1859.7,a2c
2947,399064,-76.952,54,1860.0,a2c
